2.070821847766637802e+00,  -8.151215016841888428e-01,  1.551247054710984230e+00,  1.189765706658363342e-02,  -4.283354971557855606e-01,  1.482262931764125824e+00,  -8.695462681353092194e-01,  1.966551065444946289e+00,  -3.419789914041757584e-01,  6.474616918712854385e-01
1.523686692118644714e+00,  9.855920802801847458e-01,  -5.265846066176891327e-01,  1.898899465799331665e+00,  1.223341792821884155e+00,  9.248839840292930603e-01,  4.590196907520294189e-01,  1.957085527479648590e+00,  -3.263202141970396042e-01,  2.037041292525827885e+00
7.534812390804290771e-01,  1.745430663228034973e+00,  -8.757046684622764587e-01,  7.614461556077003479e-01,  2.033661300316452980e+00,  1.869244473055005074e+00,  1.071234362199902534e+00,  5.375270880758762360e-01,  5.948131904006004333e-01,  3.669824451208114624e-01
1.252490632236003876e+00,  1.808417126536369324e+00,  -1.411477513611316681e-01,  -2.554717361927032471e-01,  1.074258282780647278e+00,  2.270060013979673386e-01,  1.009500417858362198e+00,  -1.884050700813531876e+00,  1.736264919862151146e+00,  -1.341217085719108582e-01
1.116618998348712921e-01,  1.919047933071851730e+00,  -6.805130541324615479e-01,  4.935449007898569107e-01,  1.716598456725478172e+00,  4.831409417092800140e-01,  1.631199233233928680e+00,  -3.530771285295486450e-02,  -1.302301809191703796e-01,  -1.213277168571949005e-01
1.008458813652396202e+00,  3.247291132807731628e+00,  1.409540511667728424e-01,  5.195407383143901825e-01,  2.241469062864780426e+00,  1.954792942851781845e-01,  2.087340805679559708e+00,  -1.866026669740676880e+00,  1.047028996981680393e+00,  2.211953867226839066e-01
1.854849319905042648e+00,  1.805828850716352463e+00,  -8.636748269200325012e-01,  -4.366410840302705765e-01,  1.481150021776556969e+00,  -4.895563237369060516e-02,  1.011390257626771927e+00,  5.876042060554027557e-01,  4.559896336868405342e-01,  6.155372932553291321e-01
1.114002637565135956e+00,  -2.221375126391649246e-01,  1.052274215966463089e+00,  -3.799079805612564087e-01,  5.609445888549089432e-01,  -2.470025252550840378e-01,  -6.325866915285587311e-01,  -4.859675206243991852e-01,  3.817257611081004143e-01,  7.592600332573056221e-01
2.708475153893232346e+00,  -3.710168451070785522e-01,  1.474240750074386597e+00,  -1.582838442176580429e+00,  -4.126627817749977112e-01,  -5.731893274933099747e-01,  -1.154669314622879028e+00,  7.371794208884239197e-01,  2.516139325685799122e+00,  7.370724966749548912e-01
4.704450815916061401e-01,  2.733566612005233765e-01,  6.366368457674980164e-01,  3.005961827933788300e+00,  -5.995935648679733276e-01,  4.297219906002283096e-01,  2.342758249491453171e+00,  1.453080017119646072e+00,  -2.068367877975106239e+00,  -9.898374229669570923e-02
-9.236046299338340759e-02,  8.861254341900348663e-01,  -1.087075375020503998e+00,  1.078244119882583618e+00,  1.647187203168869019e+00,  8.779323846101760864e-02,  8.215440679341554642e-01,  -1.785392388701438904e-01,  -2.356310505419969559e-01,  -4.219076493754982948e-01
-3.311668150126934052e-01,  1.455122679471969604e+00,  2.668750658631324768e-01,  1.354753971099853516e-02,  1.637684594839811325e+00,  1.511798407882452011e-01,  4.320852793753147125e-01,  -1.463153615593910217e+00,  7.090507224202156067e-01,  -6.413793470710515976e-01
2.555390123277902603e+00,  -2.200580369681119919e-01,  3.235855624079704285e-01,  5.774078406393527985e-01,  -8.279389757663011551e-01,  4.861915484070777893e-01,  1.591705940663814545e-01,  2.840743619948625565e+00,  7.955778781324625015e-01,  5.392902456223964691e-01
8.204451650381088257e-01,  1.868623383343219757e-01,  -4.191401749849319458e-01,  6.230793483555316925e-01,  -3.706260733306407928e-01,  1.149184739217162132e+00,  1.402836926281452179e+00,  1.746951140463352203e+00,  -8.191930782049894333e-01,  1.179670533165335655e+00
6.032193675637245178e-01,  2.474521134048700333e+00,  -5.814609304070472717e-02,  1.347635399550199509e+00,  7.666504606604576111e-01,  1.323528354987502098e+00,  -2.887810915708541870e-01,  -1.964003162458539009e+00,  6.201332323253154755e-01,  -2.786496737971901894e-01
1.508838366717100143e+00,  1.087802208960056305e+00,  -5.077488757669925690e-01,  8.550467435270547867e-01,  5.144554916769266129e-01,  1.386398587375879288e+00,  3.937165699899196625e-01,  -1.014511201530694962e+00,  4.621280357241630554e-02,  5.940362159162759781e-01
1.278504446148872375e+00,  5.497453175485134125e-01,  2.882029488682746887e-01,  -5.328633561730384827e-01,  9.354002755135297775e-01,  -7.278993912041187286e-02,  5.148527808487415314e-01,  -1.985595364123582840e+00,  1.803224378265440464e+00,  -1.129981577396392822e-01
1.518494404852390289e+00,  1.496628763154149055e+00,  6.330017745494842529e-01,  -7.088794372975826263e-02,  5.155539531260728836e-01,  -9.430247917771339417e-02,  -2.102598845958709717e-01,  -1.291072204709053040e+00,  6.832350157201290131e-01,  1.265678517520427704e+00
1.579101108014583588e+00,  1.501383308321237564e+00,  7.686946392059326172e-01,  -9.837790075689554214e-01,  1.762587025761604309e+00,  3.190763471648097038e-01,  1.038719885051250458e+00,  6.733994744718074799e-02,  1.158198498189449310e+00,  -1.593497376888990402e-01
2.053022278472781181e+00,  9.807728715240955353e-01,  4.601664207875728607e-01,  1.326642036437988281e-01,  -2.872168216854333878e-01,  1.208208478987216949e+00,  -1.999252401292324066e-01,  -8.540883939713239670e-01,  1.569241759367287159e+00,  3.237328752875328064e-01
1.616044532507658005e+00,  5.984174236655235291e-01,  4.352540709078311920e-01,  2.870372831821441650e-01,  -6.469752639532089233e-03,  1.033936804160475731e+00,  2.413087151944637299e-02,  -4.379058275371789932e-01,  7.458554618060588837e-01,  1.545438230037689209e+00
9.069260060787200928e-01,  1.157465327531099319e+00,  8.997169677168130875e-01,  1.334447450935840607e+00,  1.269874796271324158e+00,  8.672037720680236816e-02,  1.082156438380479813e+00,  5.520739778876304626e-02,  -6.058583091944456100e-01,  -3.853270784020423889e-02
3.535380568355321884e+00,  2.593439500778913498e-01,  1.415694460272789001e+00,  5.702596455812454224e-01,  6.240701656788587570e-01,  8.250701911747455597e-01,  -9.374246187508106232e-01,  6.923295445740222931e-01,  1.550160417333245277e+00,  1.642503676936030388e+00
1.981427267193794250e+00,  1.082174479961395264e-03,  2.261471018195152283e+00,  -8.304000347852706909e-01,  -8.487448282539844513e-02,  1.211172888055443764e+00,  -1.334673209115862846e+00,  -8.834580387920141220e-01,  1.628269430249929428e+00,  2.947635501623153687e-01
1.118338536471128464e+00,  8.140262849628925323e-01,  -6.613013166934251785e-01,  -3.987550530582666397e-01,  1.519088108092546463e+00,  -3.112810309976339340e-01,  -4.426928851753473282e-01,  7.093073017895221710e-01,  5.028285961598157883e-01,  8.759659379720687866e-01
1.784789431840181351e+00,  8.659348823130130768e-01,  1.520744152367115021e-01,  -3.191527873277664185e-01,  8.222958706319332123e-01,  1.600121968425810337e+00,  -4.340918958187103271e-01,  1.362805236130952835e+00,  1.420497698709368706e-01,  4.605089724063873291e-01
1.778717748820781708e+00,  -3.962410166859626770e-01,  -3.952412307262420654e-02,  1.370107568800449371e-02,  -2.172054667025804520e-01,  -7.296152068302035332e-01,  -2.261772416532039642e-01,  1.890644159168004990e+00,  -6.418393757194280624e-01,  2.170827416703104973e+00
8.922680281102657318e-01,  1.862611213698983192e+00,  -9.808153137564659119e-01,  -2.742695547640323639e-01,  1.835935764014720917e+00,  8.976929802447557449e-01,  5.254053473472595215e-01,  -1.996387466788291931e-01,  1.854091122746467590e+00,  -3.496087808161973953e-01
1.094299593940377235e+00,  8.206305615603923798e-01,  8.914826475083827972e-01,  -3.723006322979927063e-01,  -3.880656100809574127e-01,  -3.020727504044771194e-01,  4.832773655652999878e-02,  -2.871152758598327637e-02,  1.155230376869440079e+00,  -3.523900881409645081e-01
3.629292063415050507e-01,  1.539805471897125244e+00,  1.408304727636277676e+00,  -3.339381981641054153e-01,  1.591824866831302643e+00,  9.727443810552358627e-01,  -6.164713688194751740e-01,  -2.178481329232454300e+00,  1.029911115765571594e+00,  -2.817792110145092010e-01
1.707844313234090805e+00,  4.433869784697890282e-01,  4.976843995973467827e-01,  2.836438510566949844e-01,  -1.002180054783821106e+00,  1.771584466099739075e+00,  3.525497764348983765e-01,  1.459256369620561600e+00,  5.296537652611732483e-02,  2.498374938033521175e+00
-2.535587288439273834e-01,  -1.089897889643907547e+00,  9.196697846055030823e-01,  -3.122944682836532593e-01,  -4.368857070803642273e-01,  -1.559441536664962769e-02,  -1.161866206675767899e+00,  1.010997470468282700e+00,  1.447169035673141479e-01,  2.746773548424243927e-01
8.037228807806968689e-01,  2.109687681309878826e+00,  9.139421209692955017e-01,  2.032316476106643677e-02,  1.017793996259570122e+00,  1.292087139561772346e+00,  1.107212308794260025e+00,  -3.164837166666984558e+00,  7.792763477191329002e-01,  -1.020495563745498657e+00
-2.380217071622610092e-01,  6.192216649651527405e-01,  1.174840476363897324e+00,  5.646194238215684891e-01,  2.085362110286951065e+00,  -6.550079081207513809e-01,  -1.683413162827491760e-01,  -2.055962998420000076e+00,  1.019685249775648117e-01,  1.430607456713914871e-01
6.089258547872304916e-01,  1.937277555465698242e+00,  1.004084706306457520e+00,  6.137281283736228943e-01,  1.471265632659196854e+00,  -2.145696338266134262e-01,  -1.312458887696266174e-02,  -1.804272191599011421e+00,  4.015734167769551277e-01,  2.592370100319385529e-01
