1.435998089611530304e+00,  9.647926390171051025e-01,  2.190564803779125214e+00,  1.464701063930988312e+00,  9.535378143191337585e-01,  1.275148198008537292e+00,  8.867650665342807770e-01,  1.829355970025062561e+00,  1.918273929506540298e+00,  1.021370986476540565e+00,  7.600601166486740112e-01,  1.141846612095832825e+00,  1.829515647143125534e+00,  8.919575177133083344e-01,  6.684967428445816040e-01,  1.237151429057121277e+00,  1.274677582085132599e+00,  1.103814497590065002e+00,  1.744964629411697388e+00,  1.305998332798480988e+00
2.157240662723779678e+00,  2.400433324277400970e+00,  2.718501184135675430e+00,  2.053937867283821106e+00,  1.318885434418916702e+00,  2.661705598235130310e+00,  1.630374539643526077e+00,  1.618434026837348938e+00,  1.096558704972267151e+00,  1.231248809024691582e+00,  2.081695094704627991e+00,  1.786010257899761200e+00,  3.007058478891849518e+00,  1.092665834352374077e+00,  1.247754756361246109e+00,  2.312171179801225662e+00,  1.637357056140899658e+00,  1.831302194856107235e+00,  1.209364050999283791e+00,  1.396141818724572659e+00
1.946077466011047363e+00,  2.385197158902883530e+00,  1.595548636280000210e+00,  2.520384673029184341e+00,  3.778010051697492599e+00,  2.347193323075771332e+00,  2.427763618528842926e+00,  1.743390653282403946e+00,  2.463575217872858047e+00,  3.994660301133990288e+00,  1.966000258922576904e+00,  1.883941769599914551e+00,  9.828577153384685516e-01,  1.550440259277820587e+00,  2.649836637079715729e+00,  1.408452000468969345e+00,  8.491065669804811478e-01,  1.954775862395763397e+00,  2.035460781306028366e+00,  3.130744405090808868e+00
2.734595976769924164e+00,  3.122348427772521973e+00,  2.545920837670564651e+00,  3.804324671626091003e+00,  3.714368447661399841e+00,  2.316903065890073776e+00,  3.580833684653043747e+00,  2.826019860804080963e+00,  3.317143626511096954e+00,  3.266087081283330917e+00,  2.899372950196266174e+00,  3.467071168124675751e+00,  1.365446986630558968e+00,  3.689730316400527954e+00,  2.960829332470893860e+00,  1.530930336564779282e+00,  1.991760995239019394e+00,  2.413671322166919708e+00,  2.583478238433599472e+00,  3.132730036973953247e+00
3.834098681807518005e+00,  2.694912612438201904e+00,  2.457918118685483932e+00,  1.996351514011621475e+00,  1.419360861182212830e+00,  2.751046136021614075e+00,  2.438920430839061737e+00,  2.487104721367359161e+00,  1.269946521148085594e+00,  2.027569035068154335e+00,  2.994801282882690430e+00,  2.458946600556373596e+00,  3.524925112724304199e+00,  7.953350245952606201e-01,  1.870977796614170074e+00,  3.775089807808399200e+00,  2.854196831583976746e+00,  3.130427194759249687e+00,  2.758267335593700409e+00,  1.882849480956792831e+00
1.865152917802333832e+00,  1.551876578480005264e+00,  1.454466793686151505e+00,  1.360011273995041847e+00,  9.067761600017547607e-01,  1.641286827623844147e+00,  1.845467798411846161e+00,  1.565498009324073792e+00,  8.790006153285503387e-01,  1.434326294809579849e+00,  2.031786428764462471e+00,  1.705398865044116974e+00,  1.564185317605733871e+00,  1.555781325325369835e+00,  1.216454382985830307e+00,  1.443841330707073212e+00,  1.892031975090503693e+00,  1.459971794858574867e+00,  1.571802020072937012e+00,  1.057003375142812729e+00
1.874368675053119659e+00,  1.918096311390399933e+00,  1.897855088114738464e+00,  2.463058724999427795e+00,  5.079519525170326233e-01,  2.576581522822380066e+00,  1.600964851677417755e+00,  1.400713128969073296e+00,  8.389973752200603485e-01,  9.899501465260982513e-01,  2.692079626023769379e+00,  1.323113664984703064e+00,  2.706176146864891052e+00,  7.274636719375848770e-01,  9.414872229099273682e-01,  2.042287781834602356e+00,  1.143152471631765366e+00,  1.832203067839145660e+00,  9.039187282323837280e-01,  9.937957972288131714e-01
3.572119683027267456e+00,  3.262718375772237778e+00,  2.230539888143539429e+00,  2.047430818900465965e+00,  1.589415002614259720e+00,  2.370947889983654022e+00,  3.364530742168426514e+00,  1.666065398603677750e+00,  1.266996890306472778e+00,  2.233011273667216301e+00,  2.771252401173114777e+00,  2.309774838387966156e+00,  2.760959196835756302e+00,  1.403067681938409805e+00,  2.117875408381223679e+00,  2.317314177751541138e+00,  1.599392043426632881e+00,  3.051838148385286331e+00,  1.805631533265113831e+00,  1.734406819567084312e+00
4.144501194357872009e+00,  4.896505154669284821e+00,  4.324477985501289368e+00,  3.893738105893135071e+00,  3.123244892805814743e+00,  3.461565013974905014e+00,  3.086136102676391602e+00,  4.404849775135517120e+00,  3.314112130552530289e+00,  4.140386069193482399e+00,  2.916721168905496597e+00,  3.651005916297435760e+00,  3.284096715971827507e+00,  3.242868178524076939e+00,  3.770609647035598755e+00,  3.583890229463577271e+00,  3.436242209747433662e+00,  3.363340208306908607e+00,  2.678675204515457153e+00,  3.433126017451286316e+00
2.767210289835929871e+00,  2.494855336844921112e+00,  2.237304920330643654e+00,  2.030743587762117386e+00,  1.530051171779632568e+00,  3.088918350636959076e+00,  2.683038510382175446e+00,  1.964112399145960808e+00,  1.853266555815935135e+00,  1.886895041912794113e+00,  3.647894524037837982e+00,  2.085807950235903263e+00,  2.399130394682288170e+00,  1.027891613543033600e+00,  2.096285198815166950e+00,  2.462504439055919647e+00,  1.508611170575022697e+00,  2.570739962160587311e+00,  1.954674404114484787e+00,  2.393731728196144104e+00
2.159853808581829071e+00,  2.205328322947025299e+00,  1.730116654187440872e+00,  1.770536728203296661e+00,  1.456546340137720108e+00,  2.168466016650199890e+00,  2.673941586166620255e+00,  1.554295074194669724e+00,  1.005288790911436081e+00,  1.686496447771787643e+00,  2.904136322438716888e+00,  1.976411670446395874e+00,  1.673549465835094452e+00,  7.872452326118946075e-01,  1.695243001915514469e+00,  1.938921727240085602e+00,  1.177854046225547791e+00,  2.282176083885133266e+00,  1.731691019609570503e+00,  1.952498607337474823e+00
3.182092174887657166e+00,  3.823297277092933655e+00,  3.391374051570892334e+00,  3.182631038129329681e+00,  2.410854395478963852e+00,  2.386488713324069977e+00,  2.764100320637226105e+00,  2.211883053183555603e+00,  2.183338850736618042e+00,  2.516963660717010498e+00,  2.260594023391604424e+00,  3.174369763582944870e+00,  2.040905956178903580e+00,  1.835497941821813583e+00,  2.434110485017299652e+00,  1.636760193854570389e+00,  1.542236872017383575e+00,  2.308532597497105598e+00,  2.153366938233375549e+00,  2.351510643959045410e+00
4.756954982876777649e+00,  5.819353587925434113e+00,  4.677868030034005642e+00,  3.784067817032337189e+00,  5.343129131942987442e+00,  4.945453509688377380e+00,  4.995052345097064972e+00,  3.577027246356010437e+00,  3.800179269164800644e+00,  6.557022560387849808e+00,  4.972476381808519363e+00,  4.736496888101100922e+00,  3.097367169335484505e+00,  3.440386544913053513e+00,  4.729633595794439316e+00,  3.608779059723019600e+00,  3.003703260794281960e+00,  3.864752968773245811e+00,  3.621989186853170395e+00,  4.406643955036997795e+00
2.551826164126396179e+00,  3.543516874313354492e+00,  2.285392977297306061e+00,  1.702885314822196960e+00,  1.718924872577190399e+00,  3.289334967732429504e+00,  2.384935677051544189e+00,  1.442394271492958069e+00,  1.163377042859792709e+00,  3.423828840255737305e+00,  3.368845015764236450e+00,  3.120744884014129639e+00,  1.944426422938704491e+00,  7.864825725555419922e-01,  2.653155073523521423e+00,  3.613744460046291351e+00,  8.503807876259088516e-01,  2.553624853491783142e+00,  1.402215637266635895e+00,  1.920753166079521179e+00
2.876875147223472595e+00,  3.049337893724441528e+00,  3.678585726767778397e+00,  2.965421438217163086e+00,  2.833334011025726795e+00,  2.646209809929132462e+00,  2.798697806894779205e+00,  2.612917833030223846e+00,  4.040166035294532776e+00,  2.496124174445867538e+00,  2.060615278780460358e+00,  3.783693306148052216e+00,  1.681112028658390045e+00,  3.500349735841155052e+00,  2.584309294819831848e+00,  1.973905932158231735e+00,  1.835931371897459030e+00,  3.126018439419567585e+00,  2.484092816710472107e+00,  2.865506775677204132e+00
2.407017424702644348e+00,  2.913025088608264923e+00,  3.187793731689453125e+00,  2.004117209464311600e+00,  2.614092852920293808e+00,  2.421063493937253952e+00,  2.280385188758373260e+00,  2.064242869615554810e+00,  3.314187679439783096e+00,  2.073916610330343246e+00,  1.419045172631740570e+00,  2.377924607135355473e+00,  1.407725688070058823e+00,  1.892333598807454109e+00,  3.163903009146451950e+00,  1.364552397280931473e+00,  9.795002955943346024e-01,  2.917183383367955685e+00,  1.841055676341056824e+00,  2.026589653454720974e+00
2.335479561239480972e+00,  3.053683519363403320e+00,  2.192968934774398804e+00,  2.497730042785406113e+00,  3.221008703112602234e+00,  2.357530195266008377e+00,  3.310727871954441071e+00,  2.035055093467235565e+00,  2.840461112558841705e+00,  4.034380882978439331e+00,  1.864768475294113159e+00,  3.018382117152214050e+00,  1.042106954380869865e+00,  2.552035586908459663e+00,  3.097061127424240112e+00,  1.398617669939994812e+00,  1.084355046972632408e+00,  3.022510390728712082e+00,  2.414074879139661789e+00,  2.482610888779163361e+00
3.761821597814559937e+00,  2.639847911894321442e+00,  3.637587497010827065e+00,  2.664310097694396973e+00,  2.298925839364528656e+00,  3.984767988324165344e+00,  2.637495901435613632e+00,  2.483409028500318527e+00,  2.104245670139789581e+00,  2.232922730967402458e+00,  2.875622458755970001e+00,  3.173757679760456085e+00,  3.128248898312449455e+00,  2.018313754349946976e+00,  2.655225507915019989e+00,  2.257204025983810425e+00,  1.570877928286790848e+00,  3.009882271289825439e+00,  2.191625885665416718e+00,  2.558555856347084045e+00
2.470889016985893250e+00,  2.406200006604194641e+00,  1.095362544059753418e+00,  1.614799194037914276e+00,  1.458156041800975800e+00,  1.885715954005718231e+00,  1.768207442015409470e+00,  1.349252309650182724e+00,  9.620344527065753937e-01,  1.309661751613020897e+00,  2.107549041509628296e+00,  1.651874572038650513e+00,  2.368236459791660309e+00,  1.307899553328752518e+00,  1.799040772020816803e+00,  1.466705225408077240e+00,  9.559970330446958542e-01,  2.414423629641532898e+00,  1.298785291612148285e+00,  1.371001880615949631e+00
3.650277197360992432e+00,  4.210508272051811218e+00,  3.659451469779014587e+00,  2.204875238239765167e+00,  1.776504158973693848e+00,  3.294608131051063538e+00,  2.692217268049716949e+00,  2.191476702690124512e+00,  1.746802972629666328e+00,  2.518833413720130920e+00,  3.826537270098924637e+00,  2.983247637748718262e+00,  2.791595617309212685e+00,  1.406108934432268143e+00,  1.865693002939224243e+00,  4.063077598810195923e+00,  2.000765068456530571e+00,  3.627171758562326431e+00,  2.152062850072979927e+00,  2.129089944064617157e+00
3.675845161080360413e+00,  4.124061450362205505e+00,  2.552608475089073181e+00,  2.839317068457603455e+00,  3.253907870501279831e+00,  2.704394858330488205e+00,  4.450299546122550964e+00,  2.572896145284175873e+00,  2.566741168498992920e+00,  3.236491471529006958e+00,  2.999722100794315338e+00,  4.008173875510692596e+00,  1.822614492848515511e+00,  2.010602297261357307e+00,  3.660463944077491760e+00,  2.323737231083214283e+00,  1.467993350699543953e+00,  3.244913384318351746e+00,  3.233204185962677002e+00,  3.990282401442527771e+00
1.355871289968490601e+00,  2.283527314662933350e+00,  1.318094667047262192e+00,  1.012952156364917755e+00,  1.926556304097175598e+00,  1.601165249943733215e+00,  1.792202405631542206e+00,  1.209781069308519363e+00,  1.288387686014175415e+00,  1.685127109289169312e+00,  1.359506029635667801e+00,  1.737260699272155762e+00,  9.580368436872959137e-01,  1.188376709818840027e+00,  1.760292135179042816e+00,  1.635690018534660339e+00,  7.597538698464632034e-01,  2.567125216126441956e+00,  1.312470696866512299e+00,  2.206996746361255646e+00
2.401150263845920563e+00,  2.837245732545852661e+00,  2.191445872187614441e+00,  2.669497966766357422e+00,  5.265991613268852234e-01,  2.350788675248622894e+00,  1.278340667486190796e+00,  2.041209109127521515e+00,  6.497770864516496658e-01,  1.167931217700242996e+00,  2.629727445542812347e+00,  1.900976046919822693e+00,  3.551626913249492645e+00,  3.860122840851545334e-01,  6.159391589462757111e-01,  3.019776195287704468e+00,  1.718541499227285385e+00,  1.692885737866163254e+00,  1.408926876261830330e+00,  1.195462470874190331e+00
2.944991849362850189e+00,  3.677549850195646286e+00,  3.723869264125823975e+00,  2.791279071941971779e+00,  1.592701423913240433e+00,  2.696945142000913620e+00,  3.010089226067066193e+00,  1.998523551970720291e+00,  1.716198323294520378e+00,  1.726533306762576103e+00,  3.294385630637407303e+00,  2.552463546395301819e+00,  3.057006321847438812e+00,  1.692443659529089928e+00,  1.781512014567852020e+00,  3.821981526911258698e+00,  2.547489529475569725e+00,  3.437872653827071190e+00,  2.068117141723632812e+00,  1.685981947928667068e+00
4.354846112430095673e+00,  4.432870805263519287e+00,  3.371870119124650955e+00,  2.965637031942605972e+00,  1.887698221951723099e+00,  3.334386900067329407e+00,  3.471999414265155792e+00,  3.552905993536114693e+00,  1.792274974286556244e+00,  2.074533222243189812e+00,  3.311884183436632156e+00,  3.106984466314315796e+00,  4.260585565119981766e+00,  1.744107006117701530e+00,  3.052236314862966537e+00,  3.119942098855972290e+00,  2.447982555255293846e+00,  3.599672392010688782e+00,  2.334801338613033295e+00,  2.113435189239680767e+00
3.853131175041198730e+00,  3.263226516544818878e+00,  3.507205646485090256e+00,  2.497507350519299507e+00,  1.016440227627754211e+00,  2.537881001830101013e+00,  2.674429364502429962e+00,  2.310530837625265121e+00,  1.241362500935792923e+00,  1.149994067847728729e+00,  2.778347700834274292e+00,  2.446142696775496006e+00,  3.762127630412578583e+00,  1.319163680076599121e+00,  1.518128500320017338e+00,  2.801818337291479111e+00,  1.654377656057476997e+00,  2.152477670460939407e+00,  2.074243374168872833e+00,  1.946436583995819092e+00
2.748564496636390686e+00,  1.764517650008201599e+00,  1.907640665769577026e+00,  1.082267265766859055e+00,  3.599931336939334869e-01,  1.999692074954509735e+00,  1.175181396305561066e+00,  1.313175585120916367e+00,  4.315027482807636261e-01,  4.677035324275493622e-01,  1.913766764104366302e+00,  1.496820473112165928e+00,  3.152056306600570679e+00,  3.845766931772232056e-01,  9.432776607573032379e-01,  2.791241239756345749e+00,  1.448296356946229935e+00,  1.277356041129678488e+00,  5.719881523400545120e-01,  1.013771217316389084e+00
3.184617497026920319e+00,  3.409135140478610992e+00,  3.538805183023214340e+00,  3.443783950060606003e+00,  4.584865476936101913e+00,  3.139578022062778473e+00,  4.254413984715938568e+00,  3.981314476579427719e+00,  3.179319784045219421e+00,  3.483682706952095032e+00,  2.244134820997714996e+00,  3.576123721897602081e+00,  1.967453528195619583e+00,  3.443828843533992767e+00,  3.868761081248521805e+00,  1.510821538046002388e+00,  1.758335810154676437e+00,  3.407436670735478401e+00,  2.919945757836103439e+00,  3.813882939517498016e+00
2.898563675582408905e+00,  3.179941959679126740e+00,  2.849912002682685852e+00,  2.508083194494247437e+00,  3.616267308592796326e+00,  2.723228573799133301e+00,  4.155010700225830078e+00,  2.926260076463222504e+00,  2.734051674604415894e+00,  4.258989073336124420e+00,  3.105545712634921074e+00,  3.137707293033599854e+00,  1.531634585931897163e+00,  2.976018248125910759e+00,  3.417961753904819489e+00,  1.670107368379831314e+00,  1.765863036736845970e+00,  2.871964812278747559e+00,  2.955617900937795639e+00,  2.942658349871635437e+00
2.645213916897773743e+00,  2.330701120197772980e+00,  3.363228671252727509e+00,  2.310172725468873978e+00,  1.625609427690505981e+00,  2.448411379009485245e+00,  2.357599157840013504e+00,  1.849051048979163170e+00,  1.145493941381573677e+00,  1.053963763639330864e+00,  2.736332166939973831e+00,  2.763572871685028076e+00,  2.841452069580554962e+00,  1.575903404504060745e+00,  1.788117432035505772e+00,  2.760977976024150848e+00,  1.858632631599903107e+00,  2.292817985173314810e+00,  1.902210971340537071e+00,  2.953795934095978737e+00
3.972065884619951248e+00,  3.056098923087120056e+00,  3.579111192375421524e+00,  2.757391970604658127e+00,  2.109398607164621353e+00,  3.407961394637823105e+00,  4.208781562745571136e+00,  2.886322628706693649e+00,  2.026643397286534309e+00,  2.085668142884969711e+00,  2.921845164149999619e+00,  3.179069289937615395e+00,  2.885829918086528778e+00,  2.223808042705059052e+00,  2.726325107738375664e+00,  2.424975888803601265e+00,  2.821568695828318596e+00,  3.650376832112669945e+00,  2.454825952649116516e+00,  3.319503132253885269e+00
3.531854122877120972e+00,  4.243139412254095078e+00,  3.598807659000158310e+00,  3.391552191227674484e+00,  4.736532423645257950e+00,  2.578820947557687759e+00,  3.278147043660283089e+00,  3.640582449734210968e+00,  3.889595516026020050e+00,  3.406441878527402878e+00,  2.852812495082616806e+00,  3.623890385031700134e+00,  2.072600718587636948e+00,  4.506724096834659576e+00,  4.331684447824954987e+00,  1.696537363342940807e+00,  1.705147418193519115e+00,  3.036507807672023773e+00,  3.113953739404678345e+00,  3.944904029369354248e+00
3.994425673037767410e+00,  4.949927695095539093e+00,  3.072826359421014786e+00,  4.149611197412014008e+00,  4.700913153588771820e+00,  3.009854275733232498e+00,  3.450729712843894958e+00,  3.199772410094738007e+00,  4.370569437742233276e+00,  3.147507499903440475e+00,  3.531811773777008057e+00,  3.628878761082887650e+00,  2.396906040608882904e+00,  2.456863509491086006e+00,  3.839262872934341431e+00,  2.216502934694290161e+00,  1.751247011125087738e+00,  3.327722921967506409e+00,  2.859796471893787384e+00,  3.168468385934829712e+00
5.180514965206384659e+00,  5.340865086764097214e+00,  4.139378491789102554e+00,  5.123989127576351166e+00,  5.905288159847259521e+00,  4.442188575863838196e+00,  5.468404125422239304e+00,  5.032426323741674423e+00,  4.089896488934755325e+00,  5.202444694936275482e+00,  4.635093823075294495e+00,  4.168355438858270645e+00,  3.294963687658309937e+00,  3.656760338693857193e+00,  5.652240745723247528e+00,  3.162803986109793186e+00,  1.985297664999961853e+00,  4.907347526401281357e+00,  4.875593829900026321e+00,  4.517493721097707748e+00
2.607270613312721252e+00,  1.624741412699222565e+00,  2.607617231085896492e+00,  2.087714992463588715e+00,  1.069004782475531101e+00,  2.544966567307710648e+00,  1.940801702439785004e+00,  3.217715837061405182e+00,  2.022825617343187332e+00,  1.516873922199010849e+00,  2.061342142522335052e+00,  1.880192615091800690e+00,  2.934398043900728226e+00,  1.649164631962776184e+00,  1.545450799167156219e+00,  1.500277176499366760e+00,  2.016559606418013573e+00,  1.841581744141876698e+00,  2.734099265187978745e+00,  1.714275501668453217e+00
9.583803713321685791e-01,  1.165277749300003052e+00,  1.886276900768280029e+00,  1.968811154365539551e+00,  9.361667744815349579e-01,  9.308664128184318542e-01,  1.020895674824714661e+00,  9.058889970183372498e-01,  8.189839869737625122e-01,  8.603069186210632324e-01,  1.008523643016815186e+00,  1.092112906277179718e+00,  5.527632050216197968e-01,  1.066593803465366364e+00,  9.571433514356613159e-01,  7.200619280338287354e-01,  6.425439789891242981e-01,  1.055469825863838196e+00,  7.697066664695739746e-01,  9.493683278560638428e-01
2.456241823732852936e+00,  2.072199802845716476e+00,  2.169704662635922432e+00,  3.745229296386241913e+00,  3.497697047889232635e+00,  1.651784684509038925e+00,  2.459329254925251007e+00,  3.846802473068237305e+00,  3.763340871781110764e+00,  3.104354064911603928e+00,  1.360572315752506256e+00,  2.193672322668135166e+00,  1.387699285522103310e+00,  3.052207119762897491e+00,  2.306853551417589188e+00,  9.350257813930511475e-01,  1.656681124120950699e+00,  1.625324860215187073e+00,  3.459017254412174225e+00,  3.322483796626329422e+00
2.853437617421150208e+00,  1.452851146459579468e+00,  2.712365485727787018e+00,  1.900573790073394775e+00,  1.163376465439796448e+00,  1.475833360105752945e+00,  1.563141975551843643e+00,  2.220798838883638382e+00,  1.242097249254584312e+00,  9.729071706533432007e-01,  1.204552266746759415e+00,  2.579120814800262451e+00,  2.190266359597444534e+00,  1.271606821566820145e+00,  1.320220507681369781e+00,  1.630146678537130356e+00,  2.635083585977554321e+00,  1.259746721014380455e+00,  1.055140279233455658e+00,  1.534288231283426285e+00
2.635008469223976135e+00,  2.107259456068277359e+00,  2.024485167115926743e+00,  1.976399980485439301e+00,  2.352320700883865356e+00,  2.381978753954172134e+00,  1.779125595465302467e+00,  1.758408717811107635e+00,  1.555860590189695358e+00,  1.595173284411430359e+00,  1.679849799722433090e+00,  1.847104705870151520e+00,  1.568773288279771805e+00,  2.889623966068029404e+00,  2.300055846571922302e+00,  9.340921342372894287e-01,  1.028430067934095860e+00,  1.332218314986675978e+00,  1.559817038476467133e+00,  1.939014405012130737e+00
1.864820227026939392e+00,  1.792333237826824188e+00,  1.453558307141065598e+00,  2.317096062004566193e+00,  1.249005511403083801e+00,  2.550618618726730347e+00,  1.352452527731657028e+00,  2.364902175962924957e+00,  9.623871780931949615e-01,  1.556579843163490295e+00,  2.002422720193862915e+00,  1.605674125254154205e+00,  1.820847474038600922e+00,  9.977180473506450653e-01,  1.338399432599544525e+00,  2.760814722627401352e+00,  1.237114785239100456e+00,  1.944371849298477173e+00,  1.243529301136732101e+00,  1.381677113473415375e+00
2.639614626765251160e+00,  3.657535821199417114e+00,  2.410197909921407700e+00,  2.255984194576740265e+00,  3.076147817075252533e+00,  1.959550295025110245e+00,  2.580308452248573303e+00,  2.416156172752380371e+00,  3.998704239726066589e+00,  2.390348982065916061e+00,  1.610115518793463707e+00,  3.335083127953112125e+00,  1.187076326459646225e+00,  1.830444851890206337e+00,  2.652309555560350418e+00,  1.771865788847208023e+00,  1.035971794277429581e+00,  2.244116440415382385e+00,  2.998143095523118973e+00,  3.695133529603481293e+00
3.518055975437164307e+00,  2.492925573140382767e+00,  3.200435258448123932e+00,  2.401729829609394073e+00,  1.451132641173899174e+00,  2.459986802190542221e+00,  2.339680787175893784e+00,  1.822754729539155960e+00,  1.900706663727760315e+00,  1.407158507034182549e+00,  3.236307352781295776e+00,  1.697376534342765808e+00,  2.171007877215743065e+00,  1.446190910413861275e+00,  1.663036588579416275e+00,  2.251599438488483429e+00,  1.756656412035226822e+00,  2.152689472772181034e+00,  2.764809917658567429e+00,  1.852980881929397583e+00
4.652708940207958221e+00,  5.207594148814678192e+00,  4.583547824993729591e+00,  6.119376748800277710e+00,  4.170382339507341385e+00,  3.396493826061487198e+00,  3.925266490317881107e+00,  6.026951000094413757e+00,  4.003058731555938721e+00,  3.825312407687306404e+00,  3.150062054395675659e+00,  4.340758791193366051e+00,  3.576292863115668297e+00,  5.345304086804389954e+00,  4.219580929726362228e+00,  2.447832649573683739e+00,  3.672334417700767517e+00,  3.506668642163276672e+00,  4.778317570686340332e+00,  4.840917091816663742e+00
4.640698008239269257e+00,  5.048842761665582657e+00,  3.387479109689593315e+00,  3.839710433036088943e+00,  6.057565927505493164e+00,  3.462995991110801697e+00,  5.518946550786495209e+00,  3.382107257843017578e+00,  4.183629211038351059e+00,  5.145561978220939636e+00,  3.757608570158481598e+00,  4.908940218389034271e+00,  2.028219830244779587e+00,  4.224485609680414200e+00,  5.207646451890468597e+00,  2.208487452007830143e+00,  1.874319994822144508e+00,  4.792281061410903931e+00,  3.375761505216360092e+00,  4.272953290492296219e+00
